1,55250
2,51308
3,54581
4,52081
5,55467
6,53410
7,51475
8,53734
9,54189
10,55842
11,52895
12,51226
13,53300
14,57768
15,56538
16,56853
17,53639
18,56388
19,50442
20,58404
21,54852
22,53878
23,53583
24,52350
25,55061
26,51486
27,59113
28,51603
29,52864
30,58758
31,53701
32,56139
33,59081
34,50688
35,53183
36,51478
37,56102
38,54844
39,57900
40,59210
41,58450
42,54584
43,59023
44,51802
45,57513
46,50121
47,52492
48,58699
49,51205
50,59680
51,56116
52,53822
53,53751
54,57547
55,55610
56,52616
57,57840
58,52528
59,52752
60,58807
61,59409
62,59395
63,53254
64,51244
65,54993
66,59756
67,57543
68,52505
69,57649
70,54857
71,51906
72,56276
73,52587
74,55955
75,58453
76,50885
77,50236
78,51717
79,59826
80,51367
81,50434
82,51827
83,59273
84,55374
85,52299
86,55386
87,55084
88,55855
89,58296
90,58909
91,51103
92,53642
93,55063
94,50123
95,58302
96,59623
97,58975
98,52180
99,54930
100,56653
101,52259
102,53464
103,55449
104,53257
105,54020
106,59209
107,57997
108,56578
109,55204
110,57385
111,59174
112,54348
113,51427
114,52869
115,59352
116,50498
117,58318
118,53769
119,53540
120,56354
121,57518
122,53602
123,52545
124,50832
125,55748
126,54657
127,52069
128,58646
129,55884
130,51620
131,55727
132,54057
133,53485
134,52380
135,56513
136,52928
137,50742
138,50345
139,55905
140,54276
141,55806
142,53948
143,57209
144,53375
145,51801
146,58739
147,54051
148,53535
149,55751
150,55983
151,56576
152,58154
153,51082
154,51399
155,59143
156,53994
157,59048
158,51430
159,54021
160,53389
161,59158
162,53314
163,51112
164,51960
165,53572
166,58343
167,55224
168,56876
169,55498
170,50574
171,50022
172,57343
173,52869
174,58088
175,58394
176,51735
177,58872
178,56138
179,59610
180,54955
181,51560
182,51586
183,57531
184,53122
185,59441
186,53668
187,56180
188,54081
189,54099
190,50953
191,56529
192,55840
193,57483
194,52488
195,53159
196,58712
197,56670
198,54044
199,50459
200,51132
201,52721
202,54468
203,50666
204,56036
205,54441
206,59110
207,55764
208,51385
209,57351
210,59257
211,58498
212,59748
213,55454
214,53350
215,51895
216,57510
217,59566
218,51277
219,53381
220,59186
221,58891
222,55330
223,53456
224,55675
225,52936
226,57205
227,54458
228,59498
229,58515
230,54355
231,52049
232,59895
233,59687
234,54247
235,56635
236,53216
237,58470
238,50637
239,56033
240,50635
241,51451
242,52153
243,51079
244,53925
245,54808
246,58269
247,56358
248,51280
249,54540
250,54527
251,55250
252,51608
253,53818
254,50029
255,59492
256,55026
257,57541
258,50691
259,56328
260,56530
261,59947
262,55564
263,57739
264,50533
265,54027
266,56513
267,50626
268,55174
269,51776
270,52267
271,51926
272,54138
273,59717
274,50216
275,58141
276,59445
277,51956
278,55553
279,56839
280,53459
281,56429
282,59345
283,50743
284,59578
285,50478
286,59476
287,53894
288,58842
289,52168
290,58027
291,55573
292,53568
293,53169
294,57309
295,50385
296,52989
297,52893
298,54871
299,55022
300,53765
301,50269
302,59837
303,58122
304,55334
305,58557
306,53950
307,55356
308,54107
309,59860
310,50257
311,53045
312,55703
313,51778
314,57580
315,56196
316,51567
317,53440
318,53805
319,55893
320,57883
321,56983
322,55272
323,56797
324,58500
325,59324
326,52952
327,59502
328,55269
329,52244
330,58224
331,54829
332,56698
333,58416
334,56868
335,53014
336,52287
337,57414
338,52441
339,57693
340,53688
341,55091
342,59113
343,52337
344,53608
345,58835
346,50738
347,51339
348,56341
349,51295
350,52095
351,57098
352,57228
353,54629
354,56705
355,57891
356,50262
