1,144
2,130
3,142
4,153
5,159
6,166
7,145
8,161
9,149
10,131
11,148
12,137
13,140
14,163
15,141
16,168
17,147
18,156
19,139
20,167
21,135
22,130
23,147
24,134
25,144
26,130
27,166
28,167
29,155
30,134
31,141
32,138
33,149
34,161
35,158
36,130
37,137
38,168
39,137
40,133
41,140
42,160
43,141
44,168
45,137
46,136
47,145
48,145
49,165
50,161
51,148
52,148
53,165
54,163
55,131
56,143
57,136
58,157
59,156
60,168
61,135
62,135
63,164
64,145
65,150
66,139
67,136
68,166
69,163
70,140
71,134
72,163
73,150
74,139
75,156
76,133
77,147
78,167
79,155
80,142
81,158
82,163
83,145
84,168
85,155
86,153
87,133
88,149
89,165
90,138
91,159
92,168
93,152
94,158
95,159
96,166
97,156
98,133
99,166
100,162
101,143
102,139
103,151
104,134
105,154
106,149
107,152
108,141
109,165
110,163
111,148
112,131
113,149
114,167
115,167
116,138
117,147
118,162
119,152
120,137
121,157
122,137
123,131
124,133
125,164
126,147
127,140
128,148
129,166
130,173
131,179
132,176
133,175
134,172
135,173
136,170
137,175
138,175
139,173
140,179
141,175
142,176
143,175
144,178
145,178
146,171
147,179
148,179
149,174
150,174
151,172
152,173
153,175
154,173
155,171
156,172
157,175
158,178
159,176
160,172
161,174
162,175
163,171
164,179
165,173
166,170
167,171
168,173
169,175
170,182
171,180
172,182
173,182
174,182
175,182
176,182
177,180
178,180
179,181
